date,scored_count,portfolio_return,universe_median_return,ic,top_n_tickers,top_n_scores
2025-08-08,113,0.014718346323139415,0.03846153846153855,-0.0013113024159183341,"GERN,ARWR,TSHA,IONQ,MPWR","0.6500,0.6000,0.6000,0.6000,0.5500"
2025-08-11,113,0.01906645200344642,0.02481556002682761,0.060320325540534604,"QBTS,WULF,RGTI,CORZ,TSHA","0.6000,0.5500,0.5500,0.5500,0.5500"
2025-08-12,113,-0.012301944555565159,-0.01191895113230057,-0.02213076406890861,"QBTS,SRPT,QRVO,AOSL,AMBA","0.7500,0.6500,0.6000,0.6000,0.5500"
2025-08-13,113,-0.0161404453828107,-0.008659793814433048,-0.0029210935955088055,"ALKS,QBTS,NSIT,NVTS,WULF","0.6000,0.6000,0.6000,0.6000,0.5500"
2025-08-14,113,0.017950499125290897,0.005595523581135131,0.020346221931211175,"CORZ,SITM,QRVO,RMBS,CRSP","0.7500,0.6500,0.6000,0.5000,0.5000"
2025-08-15,113,-0.00669569665323395,-0.027286508337544202,0.055296936504796015,"PTGX,BMEA,PLXS,CORZ,CMPX","0.7500,0.6500,0.6000,0.5500,0.5500"
2025-08-18,113,-0.003393379260677576,-0.00393479482855541,0.11992908186045248,"RMBS,SITM,SOUN,PLXS,IDYA","0.6500,0.6500,0.6500,0.6000,0.6000"
2025-08-19,113,0.008284463523358387,0.003106662064204402,-0.04885266708580799,"CRNX,PTGX,SITM,ARWR,LSCC","0.7500,0.6000,0.6000,0.5500,0.5000"
2025-08-20,113,0.011964954166312335,0.03854239663629988,0.05611450410326676,"BMEA,IDYA,CORZ,SRPT,TEM","0.6500,0.6000,0.6000,0.5500,0.5500"
2025-08-21,113,-0.02050672782893174,-0.0125335720680394,0.021109647855820386,"CRNX,KN,AOSL,IDYA,IONS","0.7500,0.6500,0.6000,0.6000,0.5500"
2025-08-22,113,0.010325497091904372,0.009345794392523477,0.12855095908597708,"QMCO,IDYA,NSIT,DAWN,PTGX","0.8000,0.6000,0.6000,0.5500,0.5500"
2025-08-25,113,-0.02236530155538052,0.003215434083601254,0.12038846914527984,"QMCO,IONS,NTLA,DAWN,RKLB","0.6500,0.4500,0.4500,0.4000,0.4000"
2025-08-26,113,0.02965846391889117,0.008686690223792759,0.09794994396990567,"QMCO,CORZ,CRNX,RMBS,SITM","0.7500,0.7500,0.7000,0.6500,0.6500"
2025-08-27,113,0.015697466543513183,-0.01524267950260727,0.14019280266049453,"IONS,BTDR,CORZ,BMEA,TSHA","0.7500,0.7000,0.6000,0.6000,0.5500"
2025-08-28,113,-0.0009933083674503224,-0.011194029850746356,-0.06450751615993573,"QMCO,VOR,SITM,BMEA,INVZ","0.6500,0.6500,0.6500,0.6000,0.6000"
2025-08-29,113,-0.01967268144785012,-0.006437768240343367,0.06555195718709665,"BTDR,IONS,INVZ,CORZ,BELFB","0.7000,0.6500,0.6000,0.6000,0.5500"
2025-09-02,113,0.0037985421514063486,0.006122448979591688,-0.07318444065191348,"AEIS,NTLA,VOR,VRNT,IONQ","0.7000,0.6500,0.6500,0.6000,0.6000"
