trial,alpha_ann,alpha_t,r_squared,sharpe
291,0.5950325816889945,2.2925656990743644,0.029803580672612795,0.9617815592100362
292,0.4460335872920717,1.5871609523258876,0.0387604516078911,0.6597809893642509
293,0.4599331451504287,1.677700518750062,0.03379235943859615,0.7409506080898318
294,0.31170552491181275,1.1155589192914528,0.035525280434364426,0.5021927296676039
295,0.3969685825039541,1.5407137265458029,0.04468922425150457,0.6414768150467178
296,0.28426406632197165,1.1768949618092528,0.037512990860502415,0.46253365926770584
297,0.5349184229300986,2.0169563665906436,0.034786983241691716,0.8578435192255041
298,0.25081319031653093,1.0038336479231809,0.06221023389397595,0.4479180715404796
299,0.3513402295805644,1.4385669578881992,0.02202739491105199,0.6108678497511352
300,0.4338051277590189,1.8109231290760932,0.050025326544558935,0.741346885216022
301,0.5421598711504649,1.951860623606118,0.05756789721200706,0.8077339598097072
302,0.32974749342711007,1.356692542697766,0.03948389546461939,0.5620164787326651
303,0.3874762951710554,1.5972374488486105,0.04811222147443284,0.6460134974927466
304,0.44359535879481393,1.674260806275172,0.03037056150267381,0.6943057131954662
305,0.28639195646172627,1.1387106383058714,0.035525010104751065,0.45078182942401956
306,0.40929850365069204,1.6876195113351589,0.03699571592175899,0.6904204803621522
307,0.3604754551180287,1.454164131900491,0.03402172527820857,0.5887196210396107
308,0.5265177549122274,1.8623743791493925,0.03340968000828004,0.7818305922437577
309,0.4161347987485071,1.6409134302152564,0.05155565269436735,0.6704858492962725
310,0.3201094246366626,1.3549825903999666,0.03255929519903722,0.5200090305776649
311,0.4292633973996995,1.6867804770580508,0.035401960633899,0.707276306778926
312,0.3612064077134267,1.3987194308340405,0.03306452702864249,0.5590564091577687
313,0.431752118757804,1.7261213142139056,0.044462030516909334,0.7020994597412579
314,0.4168289140829581,1.587956066539089,0.04758724438158268,0.6788468479761918
315,0.4217469532117502,1.5338733580012465,0.03971346044415869,0.6778085690321364
316,0.3950188261649351,1.5201897912159796,0.031977671875698443,0.6285207064508151
317,0.3173309064622896,1.165978958452074,0.029217301076190028,0.5200384098768797
318,0.41808287106049746,1.587987097730194,0.029451496450742964,0.6731956977514724
319,0.34557329317280944,1.320136159304377,0.028115345941967185,0.5655505434717696
320,0.43547891808945094,1.7169835537056866,0.049804187046987525,0.7424448810900887
321,0.3641557321384026,1.4005708311167206,0.036760282969208635,0.6131922314930884
